order_id,order_placed_at,order_delivered_at
1531459,16-03-2023 0.03,2023-03-16 00:19:06.971962
1531460,16-03-2023 0.04,2023-03-16 00:20:44.906578
1531461,16-03-2023 0.06,2023-03-16 00:21:22.795003
1531462,16-03-2023 0.06,2023-03-16 00:24:16.632783
1531463,16-03-2023 0.08,2023-03-16 00:31:15.386530
1531464,16-03-2023 0.10,2023-03-16 00:25:44.533154
1531465,16-03-2023 0.16,2023-03-16 00:31:52.718914
1531466,16-03-2023 0.24,2023-03-16 00:39:26.777623
1531467,16-03-2023 0.32,2023-03-16 00:47:52.423535
1531468,16-03-2023 0.33,2023-03-16 00:48:44.454092
1531469,16-03-2023 0.43,2023-03-16 01:04:24.796884
1531470,16-03-2023 0.43,2023-03-16 01:07:24.416339
1531471,16-03-2023 0.45,2023-03-16 01:01:01.412602
1531472,16-03-2023 0.45,2023-03-16 01:00:34.866061
1531473,16-03-2023 0.47,2023-03-16 01:02:52.964824
1531474,16-03-2023 0.49,2023-03-16 01:04:24.718370
1531475,16-03-2023 0.49,2023-03-16 01:05:54.854503
1531476,16-03-2023 0.49,2023-03-16 01:06:25.885278
1531477,16-03-2023 0.49,2023-03-16 01:06:30.402369
1531478,16-03-2023 0.51,2023-03-16 01:08:03.383166
1531479,16-03-2023 0.52,2023-03-16 01:07:42.909279
1531480,16-03-2023 0.52,2023-03-16 01:30:03.455742
1531481,16-03-2023 1.03,2023-03-16 01:19:09.651334
1531482,16-03-2023 1.07,2023-03-16 01:25:02.615528
1531483,16-03-2023 1.08,2023-03-16 01:23:54.466306
1531484,16-03-2023 1.14,2023-03-16 01:32:18.141858
1531485,16-03-2023 1.20,2023-03-16 01:35:59.237686
1531486,16-03-2023 1.30,2023-03-16 01:45:37.901816
1531487,16-03-2023 1.30,2023-03-16 02:00:50.043721
1531488,16-03-2023 1.36,2023-03-16 01:51:41.258439
1531489,16-03-2023 1.40,2023-03-16 01:55:25.903399
1531490,16-03-2023 1.47,2023-03-16 02:02:36.359902
1531491,16-03-2023 1.50,2023-03-16 02:17:05.631209
1531492,16-03-2023 1.56,2023-03-16 02:12:52.036641
1531493,16-03-2023 2.01,2023-03-16 02:18:54.743283
1531494,16-03-2023 2.04,2023-03-16 02:19:58.571695
1531495,16-03-2023 2.15,2023-03-16 02:31:06.840156
1531496,16-03-2023 2.15,2023-03-16 02:32:04.937467
1531497,16-03-2023 2.17,2023-03-16 02:32:25.857398
1531498,16-03-2023 2.17,2023-03-16 02:33:41.599359
1531499,16-03-2023 2.23,2023-03-16 02:38:30.166892
1531500,16-03-2023 2.26,2023-03-16 02:41:19.240218
1531501,16-03-2023 2.27,2023-03-16 02:42:25.221013
1531502,16-03-2023 2.35,2023-03-16 02:53:17.062755
1531503,16-03-2023 2.38,2023-03-16 02:54:40.785418
1531504,16-03-2023 2.38,2023-03-16 02:53:45.453611
1531505,16-03-2023 2.39,2023-03-16 03:00:46.493558
1531506,16-03-2023 2.40,2023-03-16 02:58:05.759914
1531507,16-03-2023 2.48,2023-03-16 03:04:18.632073
1531508,16-03-2023 2.55,2023-03-16 03:11:07.970854
1531509,16-03-2023 2.58,2023-03-16 03:14:11.649653
1531510,16-03-2023 3.01,2023-03-16 03:20:04.961548
1531511,16-03-2023 3.06,2023-03-16 03:32:43.096902
1531512,16-03-2023 3.07,2023-03-16 03:28:52.944299
1531513,16-03-2023 3.08,2023-03-16 03:23:32.476685
1531514,16-03-2023 3.13,2023-03-16 03:28:48.242816
1531515,16-03-2023 3.22,2023-03-16 03:37:08.069410
1531516,16-03-2023 3.25,2023-03-16 03:43:18.379343
1531517,16-03-2023 3.43,2023-03-16 03:58:45.973514
1531518,16-03-2023 3.43,2023-03-16 03:58:41.100275
1531519,16-03-2023 3.45,2023-03-16 04:01:08.103932
1531520,16-03-2023 3.48,2023-03-16 04:03:51.671974
1531521,16-03-2023 3.53,2023-03-16 04:08:28.209085
1531522,16-03-2023 3.53,2023-03-16 04:10:30.003863
1531523,16-03-2023 3.58,2023-03-16 04:14:11.909196
1531524,16-03-2023 4.16,2023-03-16 04:33:18.876376
1531525,16-03-2023 4.16,2023-03-16 04:32:00.695773
1531526,16-03-2023 4.19,2023-03-16 04:35:09.441385
1531527,16-03-2023 4.22,2023-03-16 04:44:03.172276
1531528,16-03-2023 4.24,2023-03-16 04:40:38.045823
1531529,16-03-2023 4.27,2023-03-16 04:42:24.530594
1531530,16-03-2023 4.27,2023-03-16 04:58:51.614298
1531531,16-03-2023 4.32,2023-03-16 04:47:55.565946
1531532,16-03-2023 4.34,2023-03-16 04:50:08.835395
1531533,16-03-2023 4.37,2023-03-16 04:52:42.239510
1531534,16-03-2023 4.38,2023-03-16 04:53:40.234546
1531535,16-03-2023 4.38,2023-03-16 04:54:04.056794
1531536,16-03-2023 4.43,2023-03-16 04:59:43.999775
1531537,16-03-2023 4.43,2023-03-16 04:59:46.100510
1531538,16-03-2023 4.45,2023-03-16 05:01:15.602098
1531539,16-03-2023 4.47,2023-03-16 05:03:25.867250
1531540,16-03-2023 4.47,2023-03-16 05:46:42.604232
1531541,16-03-2023 4.49,2023-03-16 05:05:00.311497
1531542,16-03-2023 4.50,2023-03-16 05:06:39.203815
1531543,16-03-2023 4.55,2023-03-16 05:10:48.041269
1531544,16-03-2023 5.02,2023-03-16 05:17:33.737508
1531545,16-03-2023 5.02,2023-03-16 05:30:14.302342
1531546,16-03-2023 5.04,2023-03-16 05:22:30.498808
1531547,16-03-2023 5.04,2023-03-16 05:23:52.615821
1531548,16-03-2023 5.07,2023-03-16 05:23:26.636436
1531549,16-03-2023 5.11,2023-03-16 05:30:48.329878
1531550,16-03-2023 5.11,2023-03-16 05:27:46.705861
1531551,16-03-2023 5.13,2023-03-16 05:30:18.502953
1531552,16-03-2023 5.19,2023-03-16 05:35:33.179194
1531553,16-03-2023 5.20,2023-03-16 05:38:18.727426
1531554,16-03-2023 5.26,2023-03-16 05:55:36.918472
1531555,16-03-2023 5.28,2023-03-16 05:47:18.325956
1531556,16-03-2023 5.34,2023-03-16 05:49:23.546020
1531557,16-03-2023 5.36,2023-03-16 05:51:54.917826
1531558,16-03-2023 5.37,2023-03-16 05:53:06.868710
1531559,16-03-2023 5.42,2023-03-16 06:13:43.290447
1531560,16-03-2023 5.44,2023-03-16 06:00:53.589201
1531561,16-03-2023 5.45,2023-03-16 06:00:27.715667
1531562,16-03-2023 5.49,2023-03-16 06:04:56.165507
1531563,16-03-2023 5.50,2023-03-16 06:08:15.214564
1531564,16-03-2023 5.50,2023-03-16 06:05:37.772395
1531565,16-03-2023 5.53,2023-03-16 06:17:26.494396
1531566,16-03-2023 5.59,2023-03-16 06:14:39.270678
1531567,16-03-2023 5.59,2023-03-16 06:15:45.778060
1531568,16-03-2023 6.02,2023-03-16 06:19:04.691125
1531569,16-03-2023 6.06,2023-03-16 06:21:50.171710
1531570,16-03-2023 6.06,2023-03-16 06:21:57.667780
1531571,16-03-2023 6.11,2023-03-16 06:28:12.360249
1531572,16-03-2023 6.16,2023-03-16 06:36:18.727677
1531573,16-03-2023 6.24,2023-03-16 06:39:10.574956
1531574,16-03-2023 6.25,2023-03-16 06:40:26.510398
1531575,16-03-2023 6.33,2023-03-16 06:48:22.135310
1531576,16-03-2023 6.33,2023-03-16 06:54:25.632346
1531577,16-03-2023 6.35,2023-03-16 06:52:04.301836
1531578,16-03-2023 6.36,2023-03-16 06:53:30.129201
1531579,16-03-2023 6.39,2023-03-16 06:54:44.120963
1531580,16-03-2023 6.39,2023-03-16 06:55:08.778916
1531581,16-03-2023 6.40,2023-03-16 11:41:57.560201
1531582,16-03-2023 6.47,2023-03-16 07:03:16.687308
1531583,16-03-2023 6.47,2023-03-16 07:02:31.974616
1531584,16-03-2023 6.48,2023-03-16 07:05:03.411616
1531585,16-03-2023 6.49,2023-03-16 07:05:02.772613
1531586,16-03-2023 6.49,2023-03-16 07:12:35.095290
1531587,16-03-2023 6.50,2023-03-16 07:05:07.573974
1531588,16-03-2023 6.52,2023-03-16 07:08:10.693169
1531589,16-03-2023 6.53,2023-03-16 08:00:46.946738
1531590,16-03-2023 6.55,2023-03-16 07:11:33.921997
1531591,16-03-2023 6.55,2023-03-16 07:10:28.954679
1531592,16-03-2023 6.56,2023-03-16 07:11:30.963634
1531593,16-03-2023 6.56,2023-03-16 07:12:29.824986
1531594,16-03-2023 6.57,2023-03-16 07:14:35.451524
1531595,16-03-2023 6.59,2023-03-16 07:22:23.360770
1531596,16-03-2023 7.08,2023-03-16 07:23:44.146203
1531597,16-03-2023 7.15,2023-03-16 07:35:12.423909
1531598,16-03-2023 7.15,2023-03-16 07:31:28.272112
1531599,16-03-2023 7.18,2023-03-16 07:33:25.744727
1531600,16-03-2023 7.19,2023-03-16 07:35:05.412171
1531601,16-03-2023 7.20,2023-03-16 08:07:55.442813
1531602,16-03-2023 7.26,2023-03-16 07:42:27.180542
1531603,16-03-2023 7.26,2023-03-16 07:42:00.180573
1531604,16-03-2023 7.27,2023-03-16 07:42:55.268422
1531605,16-03-2023 7.31,2023-03-16 07:47:44.856957
1531606,16-03-2023 7.31,2023-03-16 07:46:52.431726
1531607,16-03-2023 7.33,2023-03-16 07:49:50.664734
1531608,16-03-2023 7.35,2023-03-16 07:54:56.057301
1531609,16-03-2023 7.39,2023-03-16 07:55:14.331555
1531610,16-03-2023 7.39,2023-03-16 08:18:54.506467
1531611,16-03-2023 7.39,2023-03-16 07:55:01.387252
1531612,16-03-2023 7.46,2023-03-16 08:03:02.563089
1531613,16-03-2023 7.47,2023-03-16 08:02:54.276638
1531614,16-03-2023 7.49,2023-03-16 08:54:19.643106
1531615,16-03-2023 7.54,2023-03-16 08:10:34.856354
1531616,16-03-2023 7.57,2023-03-16 08:14:46.676119
1531617,16-03-2023 8.07,2023-03-16 08:37:21.260530
1531618,16-03-2023 8.11,2023-03-16 08:28:05.731493
1531619,16-03-2023 8.11,2023-03-16 08:26:42.118150
1531620,16-03-2023 8.14,2023-03-16 08:31:36.391132
1531621,16-03-2023 8.17,2023-03-16 08:35:00.413170
1531622,16-03-2023 8.18,2023-03-16 08:34:57.289235
1531623,16-03-2023 8.21,2023-03-16 08:39:26.497068
1531624,16-03-2023 8.24,2023-03-16 08:44:16.976817
1531625,16-03-2023 8.25,2023-03-16 08:49:15.067080
1531626,16-03-2023 8.26,2023-03-16 08:43:38.057526
1531627,16-03-2023 8.30,2023-03-16 08:47:31.398938
1531628,16-03-2023 8.32,2023-03-16 08:48:35.894421
1531629,16-03-2023 8.37,2023-03-16 09:19:06.710008
1531630,16-03-2023 8.42,2023-03-16 08:58:11.971353
1531631,16-03-2023 8.44,2023-03-16 09:02:04.228601
1531632,16-03-2023 8.47,2023-03-16 09:02:39.711604
1531633,16-03-2023 8.49,2023-03-16 09:05:10.806190
1531634,16-03-2023 8.52,2023-03-16 09:11:52.423666
1531635,16-03-2023 8.53,2023-03-16 09:09:44.670642
1531636,16-03-2023 9.00,2023-03-16 09:16:46.681283
1531637,16-03-2023 9.06,2023-03-16 09:21:54.064959
1531638,16-03-2023 9.08,2023-03-16 09:25:01.971242
1531639,16-03-2023 9.09,2023-03-16 09:24:17.301833
1531640,16-03-2023 9.09,2023-03-16 09:27:14.126966
1531641,16-03-2023 9.11,2023-03-16 09:26:41.415341
1531642,16-03-2023 9.14,2023-03-16 09:30:23.845811
1531643,16-03-2023 9.15,2023-03-16 09:30:47.582319
1531644,16-03-2023 9.20,2023-03-16 09:37:54.319051
1531645,16-03-2023 9.22,2023-03-16 09:38:03.953355
1531646,16-03-2023 9.22,2023-03-16 09:39:18.670285
1531647,16-03-2023 9.22,2023-03-16 09:38:10.465284
1531648,16-03-2023 9.24,2023-03-16 09:39:13.906568
1531649,16-03-2023 9.32,2023-03-16 09:56:05.733104
1531650,16-03-2023 9.32,2023-03-16 09:47:34.915142
1531651,16-03-2023 9.33,2023-03-16 09:48:51.420675
1531652,16-03-2023 9.33,2023-03-16 09:51:10.107949
1531653,16-03-2023 9.35,2023-03-16 09:50:33.369733
1531654,16-03-2023 9.37,2023-03-16 09:52:35.454255
1531655,16-03-2023 9.38,2023-03-16 09:53:18.351316
1531656,16-03-2023 9.42,2023-03-16 10:01:14.473480
1531657,16-03-2023 9.45,2023-03-16 10:01:12.269371
1531658,16-03-2023 9.45,2023-03-16 10:00:16.590366
1531659,16-03-2023 9.50,2023-03-16 10:05:11.962521
1531660,16-03-2023 9.51,2023-03-16 10:08:16.053000
1531661,16-03-2023 9.53,2023-03-16 10:09:07.424783
1531662,16-03-2023 9.54,2023-03-16 10:09:15.311150
1531663,16-03-2023 9.55,2023-03-16 10:11:51.961075
1531664,16-03-2023 9.59,2023-03-16 10:16:56.876090
1531665,16-03-2023 9.59,2023-03-16 10:14:48.618598
1531666,16-03-2023 10.01,2023-03-16 10:18:24.031807
1531667,16-03-2023 10.02,2023-03-16 10:17:47.679811
1531668,16-03-2023 10.04,2023-03-16 10:20:07.960977
1531669,16-03-2023 10.05,2023-03-16 10:28:59.814420
1531670,16-03-2023 10.06,2023-03-16 10:28:46.582033
1531671,16-03-2023 10.07,2023-03-16 10:22:19.766215
1531672,16-03-2023 10.15,2023-03-16 10:31:54.372235
1531673,16-03-2023 10.20,2023-03-16 10:36:24.921374
1531674,16-03-2023 10.21,2023-03-16 10:36:46.799185
1531675,16-03-2023 10.25,2023-03-16 10:42:27.059948
1531676,16-03-2023 10.25,2023-03-16 10:41:24.548290
1531677,16-03-2023 10.30,2023-03-16 10:48:06.054174
1531678,16-03-2023 10.41,2023-03-16 10:58:45.718102
1531679,16-03-2023 10.43,2023-03-16 11:07:42.757951
1531680,16-03-2023 10.44,2023-03-16 10:59:39.762411
1531681,16-03-2023 10.44,2023-03-16 11:09:00.571352
1531682,16-03-2023 10.48,2023-03-16 11:06:07.174353
1531683,16-03-2023 10.49,2023-03-16 11:04:22.699131
1531684,16-03-2023 10.51,2023-03-16 11:06:56.728536
1531685,16-03-2023 10.52,2023-03-16 11:07:06.187254
1531686,16-03-2023 10.52,2023-03-16 11:07:45.505418
1531687,16-03-2023 10.53,2023-03-16 11:09:21.805661
1531688,16-03-2023 10.54,2023-03-16 11:09:25.377931
1531689,16-03-2023 10.54,2023-03-16 11:10:01.056615
1531690,16-03-2023 10.58,2023-03-16 11:19:37.959860
1531691,16-03-2023 11.00,2023-03-16 11:16:19.665545
1531692,16-03-2023 11.03,2023-03-16 11:18:30.729950
1531693,16-03-2023 11.03,2023-03-16 11:32:24.101441
1531694,16-03-2023 11.03,2023-03-16 11:19:07.012933
1531695,16-03-2023 11.05,2023-03-16 11:20:30.655220
1531696,16-03-2023 11.06,2023-03-16 11:21:12.639983
1531697,16-03-2023 11.06,2023-03-16 11:33:38.871737
1531698,16-03-2023 11.08,2023-03-16 11:23:48.273395
1531699,16-03-2023 11.10,2023-03-16 11:25:39.568795
1531700,16-03-2023 11.11,2023-03-16 11:26:27.229722
1531701,16-03-2023 11.20,2023-03-16 11:36:00.481631
1531702,16-03-2023 11.23,2023-03-16 11:57:24.465548
1531703,16-03-2023 11.24,2023-03-16 11:40:36.218070
1531704,16-03-2023 11.28,2023-03-16 11:44:57.299458
1531705,16-03-2023 11.29,2023-03-16 11:45:43.028291
1531706,16-03-2023 11.30,2023-03-16 11:45:42.787831
1531707,16-03-2023 11.31,2023-03-16 11:46:51.487260
1531708,16-03-2023 11.31,2023-03-16 11:46:53.085296
1531709,16-03-2023 11.35,2023-03-16 11:51:00.694755
1531710,16-03-2023 11.36,2023-03-16 11:51:35.542320
1531711,16-03-2023 11.39,2023-03-16 11:54:43.749646
1531712,16-03-2023 11.41,2023-03-16 12:05:53.734243
1531713,16-03-2023 11.42,2023-03-16 12:09:40.575724
1531714,16-03-2023 11.47,2023-03-16 12:03:15.525751
1531715,16-03-2023 11.50,2023-03-16 12:05:07.615140
1531716,16-03-2023 11.51,2023-03-16 12:11:56.138217
1531717,16-03-2023 11.53,2023-03-16 12:08:57.154935
1531718,16-03-2023 11.55,2023-03-16 12:10:51.856787
1531719,16-03-2023 11.56,2023-03-16 12:12:05.291667
1531720,16-03-2023 12.05,2023-03-16 12:20:24.354041
1531721,16-03-2023 12.08,2023-03-16 12:32:03.582846
1531722,16-03-2023 12.08,2023-03-16 12:25:24.659004
1531723,16-03-2023 12.14,2023-03-16 12:30:06.401940
1531724,16-03-2023 12.21,2023-03-16 12:37:28.511911
1531725,16-03-2023 12.21,2023-03-16 12:44:48.816150
1531726,16-03-2023 12.25,2023-03-16 12:43:11.631479
1531727,16-03-2023 12.26,2023-03-16 12:41:57.502562
1531728,16-03-2023 12.29,2023-03-16 12:46:03.428558
1531729,16-03-2023 12.32,2023-03-16 12:47:38.862108
1531730,16-03-2023 12.33,2023-03-16 12:48:32.127514
1531731,16-03-2023 12.35,2023-03-16 12:51:08.268624
1531732,16-03-2023 12.35,2023-03-16 12:51:01.532347
1531733,16-03-2023 12.38,2023-03-16 12:54:30.650140
1531734,16-03-2023 12.40,2023-03-16 12:57:08.197697
1531735,16-03-2023 12.51,2023-03-16 13:06:26.425471
1531736,16-03-2023 12.57,2023-03-16 13:14:17.670334
1531737,16-03-2023 13.01,2023-03-16 13:18:42.707024
1531738,16-03-2023 13.04,2023-03-16 13:45:57.587126
1531739,16-03-2023 13.06,2023-03-16 13:21:23.955488
1531740,16-03-2023 13.07,2023-03-16 13:29:09.939127
1531741,16-03-2023 13.08,2023-03-16 13:24:20.356863
1531742,16-03-2023 13.14,2023-03-16 13:30:54.604239
1531743,16-03-2023 13.16,2023-03-16 13:32:06.929563
1531744,16-03-2023 13.23,2023-03-16 13:39:48.303142
1531745,16-03-2023 13.27,2023-03-16 13:42:38.009135
1531746,16-03-2023 13.31,2023-03-16 13:46:19.886870
1531747,16-03-2023 13.35,2023-03-16 13:51:09.850931
1531748,16-03-2023 13.37,2023-03-16 13:53:44.408424
1531749,16-03-2023 13.44,2023-03-16 14:02:40.580927
1531750,16-03-2023 13.45,2023-03-16 14:01:11.757925
1531751,16-03-2023 13.45,2023-03-16 14:02:33.432177
1531752,16-03-2023 13.50,2023-03-16 14:05:50.662211
1531753,16-03-2023 13.50,2023-03-16 14:20:35.311712
1531754,16-03-2023 13.53,2023-03-16 14:23:06.868697
1531755,16-03-2023 13.55,2023-03-16 15:40:41.781147
1531756,16-03-2023 13.58,2023-03-16 14:14:28.576139
1531757,16-03-2023 14.02,2023-03-16 14:20:15.304986
1531758,16-03-2023 14.04,2023-03-16 14:20:58.829180
1531759,16-03-2023 14.08,2023-03-16 14:25:13.348968
1531760,16-03-2023 14.11,2023-03-16 14:26:38.832345
1531761,16-03-2023 14.12,2023-03-16 14:30:12.136512
1531762,16-03-2023 14.16,2023-03-16 14:31:50.749895
1531763,16-03-2023 14.16,2023-03-16 14:32:03.995503
1531764,16-03-2023 14.17,2023-03-16 14:33:03.300937
1531765,16-03-2023 14.21,2023-03-16 14:36:10.055577
1531766,16-03-2023 14.21,2023-03-16 14:37:07.802796
1531767,16-03-2023 14.23,2023-03-16 14:40:15.044868
1531768,16-03-2023 14.23,2023-03-16 14:41:36.605725
1531769,16-03-2023 14.23,2023-03-16 14:40:54.538207
1531770,16-03-2023 14.25,2023-03-16 14:42:27.597671
1531771,16-03-2023 14.29,2023-03-16 14:44:49.643861
1531772,16-03-2023 14.31,2023-03-16 14:46:49.831313
1531773,16-03-2023 14.32,2023-03-16 16:01:41.089135
1531774,16-03-2023 14.35,2023-03-16 14:51:08.581354
1531775,16-03-2023 14.42,2023-03-16 14:57:39.355058
1531776,16-03-2023 14.43,2023-03-16 14:58:38.435408
1531777,16-03-2023 14.46,2023-03-16 15:02:40.798432
1531778,16-03-2023 14.49,2023-03-16 15:04:41.924301
1531779,16-03-2023 14.54,2023-03-16 15:10:24.858287
1531780,16-03-2023 14.58,2023-03-16 15:24:20.847121
1531781,16-03-2023 15.00,2023-03-16 15:17:44.311808
1531782,16-03-2023 15.02,2023-03-16 15:17:57.571807
1531783,16-03-2023 15.07,2023-03-16 15:22:54.723396
1531784,16-03-2023 15.10,2023-03-16 15:25:53.025821
1531785,16-03-2023 15.15,2023-03-16 15:30:48.318051
1531786,16-03-2023 15.20,2023-03-16 15:35:36.557025
1531787,16-03-2023 15.24,2023-03-16 15:39:08.724685
1531788,16-03-2023 15.31,2023-03-16 15:46:03.851597
1531789,16-03-2023 15.31,2023-03-16 15:47:17.837891
1531790,16-03-2023 15.32,2023-03-16 15:47:50.657892
1531791,16-03-2023 15.36,2023-03-16 15:52:36.871600
1531792,16-03-2023 15.36,2023-03-16 15:51:37.418223
1531793,16-03-2023 15.38,2023-03-16 15:57:39.702558
1531794,16-03-2023 15.40,2023-03-16 15:55:58.526857
1531795,16-03-2023 15.40,2023-03-16 15:55:51.561301
1531796,16-03-2023 15.40,2023-03-16 15:56:16.666071
1531797,16-03-2023 15.45,2023-03-16 16:06:37.283022
1531798,16-03-2023 15.46,2023-03-16 16:02:25.826118
1531799,16-03-2023 15.47,2023-03-16 16:02:57.664715
1531800,16-03-2023 15.47,2023-03-16 16:02:54.608696
1531801,16-03-2023 15.47,2023-03-16 16:09:51.885661
1531802,16-03-2023 15.51,2023-03-16 16:07:03.548787
1531803,16-03-2023 15.52,2023-03-16 16:07:15.302313
1531804,16-03-2023 15.56,2023-03-16 16:12:58.310471
1531805,16-03-2023 16.00,2023-03-16 16:18:13.508344
1531806,16-03-2023 16.03,2023-03-16 16:19:18.564352
1531807,16-03-2023 16.04,2023-03-16 16:19:59.225405
1531808,16-03-2023 16.05,2023-03-16 16:24:20.182865
1531809,16-03-2023 16.05,2023-03-16 18:06:30.984452
1531810,16-03-2023 16.05,2023-03-16 16:27:54.972874
1531811,16-03-2023 16.07,2023-03-16 16:24:08.190370
1531812,16-03-2023 16.08,2023-03-16 16:23:37.638158
1531813,16-03-2023 16.12,2023-03-16 16:29:06.987899
1531814,16-03-2023 16.13,2023-03-16 16:28:51.762076
1531815,16-03-2023 16.15,2023-03-16 16:31:13.169867
1531816,16-03-2023 16.18,2023-03-16 16:36:14.957217
1531817,16-03-2023 16.18,2023-03-16 16:38:03.501000
1531818,16-03-2023 16.29,2023-03-16 16:45:27.844563
1531819,16-03-2023 16.30,2023-03-16 17:08:35.121432
1531820,16-03-2023 16.34,2023-03-16 17:00:38.544653
1531821,16-03-2023 16.37,2023-03-16 16:55:35.343707
1531822,16-03-2023 16.38,2023-03-16 16:54:06.212222
1531823,16-03-2023 16.44,2023-03-16 17:01:41.118357
1531824,16-03-2023 16.48,2023-03-16 17:03:06.423990
1531825,16-03-2023 16.50,2023-03-16 17:05:15.045940
1531826,16-03-2023 16.50,2023-03-16 17:06:18.073807
1531827,16-03-2023 16.51,2023-03-16 17:08:01.554266
1531828,16-03-2023 16.52,2023-03-16 17:07:49.448611
1531829,16-03-2023 16.53,2023-03-16 17:09:25.755690
1531830,16-03-2023 16.56,2023-03-16 18:18:36.724410
1531831,16-03-2023 16.56,2023-03-16 17:13:36.960911
1531832,16-03-2023 16.58,2023-03-16 17:33:16.251548
1531833,16-03-2023 16.59,2023-03-16 17:14:54.795894
1531834,16-03-2023 17.01,2023-03-16 17:16:15.265013
1531835,16-03-2023 17.03,2023-03-16 17:19:21.818967
1531836,16-03-2023 17.03,2023-03-16 17:19:03.900458
1531837,16-03-2023 17.04,2023-03-16 17:20:15.268649
1531838,16-03-2023 17.06,2023-03-16 17:21:05.452019
1531839,16-03-2023 17.07,2023-03-16 17:22:39.888560
1531840,16-03-2023 17.08,2023-03-16 17:24:00.454532
1531841,16-03-2023 17.09,2023-03-16 17:29:25.663204
1531842,16-03-2023 17.10,2023-03-16 17:25:34.309891
1531843,16-03-2023 17.13,2023-03-16 17:28:27.651239
1531844,16-03-2023 17.14,2023-03-16 17:30:05.899279
1531845,16-03-2023 17.16,2023-03-16 17:32:15.060513
1531846,16-03-2023 17.17,2023-03-16 17:32:56.481840
1531847,16-03-2023 17.20,2023-03-16 17:36:12.930535
1531848,16-03-2023 17.22,2023-03-16 17:37:38.182223
1531849,16-03-2023 17.23,2023-03-16 17:39:22.202766
1531850,16-03-2023 17.27,2023-03-16 17:43:02.977563
1531851,16-03-2023 17.30,2023-03-16 17:46:21.495043
1531852,16-03-2023 17.31,2023-03-16 17:46:27.807057
1531853,16-03-2023 17.33,2023-03-16 17:49:38.432842
1531854,16-03-2023 17.38,2023-03-16 17:53:32.161691
1531855,16-03-2023 17.38,2023-03-16 17:53:12.599223
1531856,16-03-2023 17.39,2023-03-16 18:10:59.284420
1531857,16-03-2023 17.45,2023-03-16 18:00:37.472017
1531858,16-03-2023 17.47,2023-03-16 18:02:18.594969
1531859,16-03-2023 17.48,2023-03-16 18:04:44.155732
1531860,16-03-2023 17.52,2023-03-16 18:07:34.500789
1531861,16-03-2023 17.54,2023-03-16 18:09:40.689556
1531862,16-03-2023 17.57,2023-03-16 18:12:56.234326
1531863,16-03-2023 18.02,2023-03-16 18:18:20.569010
